ID_captures;metalica_esq;id_individu;id_uncertain;captura_recaptura;any_naixement;sexe;any;data;localitat;metode2;metode_captura;idEstructura;idCaixaNiu;idCaixa_old;edat_Euring;edat;pvc_d2;pvc_d;tag_esq;tag_esq_old;colorTag;tag_uncertainty;ala;ala_total;pp3;cua;becLlargada;becAlcada;tars;pes;alcada_ou;amplada_ou;volum_ou;crossfostering_dia;crossfostering_caixa;ploma;sang;gps;gps_old
140;G7103;IND0135;NA;captura;2015;NA;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_21;21;1;poll;PVC368;368;NA;NA;vermell;correct;NA;NA;NA;NA;NA;NA;45.96;204;NA;NA;NA;NA;NA;si;no;no;NA
1447;GX31892;IND1350;NA;captura;2016;mascle;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_13;13;1;poll;PVC3WM;3WM;761CC71E7B;761CC71E7B;verd;correct;NA;NA;64;NA;NA;NA;41.6;188.4;NA;NA;NA;NA;NA;si;no;no;NA
1448;GX31894;IND1351;NA;captura;2016;NA;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_14;14;1;poll;PVC3WN;3WN;761CC71184;761CC71184;verd;correct;NA;NA;52;NA;NA;NA;43.2;144.7;NA;NA;NA;NA;NA;si;no;no;NA
1449;GX31891;IND1352;NA;captura;2016;NA;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_13;13;1;poll;PVC3WP;3WP;761CC6F476;761CC6F476;verd;correct;NA;NA;69;NA;NA;NA;40.8;168.4;NA;NA;NA;NA;NA;si;no;no;NA
1450;GX31890;IND1353;NA;captura;2016;mascle;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_13;13;1;poll;PVC3WR;3WR;761CC6D480;761CC6D480;verd;correct;NA;NA;52;NA;NA;NA;40.21;136.2;NA;NA;NA;NA;NA;si;no;no;NA
1451;GX31893;IND1354;NA;captura;2016;NA;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_14;14;1;poll;PVC3WT;3WT;761CC6D50D;761CC6D50D;verd;correct;NA;NA;44;NA;NA;NA;41.3;147.5;NA;NA;NA;NA;NA;si;no;no;NA
1452;GX31820;IND1355;NA;captura;NA;NA;2017;31/05/2017;RocaGuilla;captura_adult;TrampaGuillotina;RocaGuilla;RG_8;8;6;adult;PVC3WU;3WU;76192EACEC;76192EACEC;vermell;correct;228;NA;NA;NA;38.2;12.6;43.1;209;NA;NA;NA;NA;NA;si;no;Mick_Jagger;NA
1453;GX31897;IND1356;NA;captura;2016;femella;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_19;19;1;poll;PVC3WV;3WV;761CC6BA5C;761CC6BA5C;verd;correct;NA;NA;75;NA;NA;NA;42.4;197;NA;NA;NA;NA;NA;si;no;no;NA
1454;GX31895;IND1357;NA;captura;2016;femella;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_16;16;1;poll;PVC3WW;3WW;761CC71ADA;761CC71ADA;verd;correct;NA;NA;77;NA;NA;NA;43.8;223.2;NA;NA;NA;NA;NA;si;no;no;NA
1455;GX31896;IND1358;NA;captura;2016;mascle;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_16;16;1;poll;PVC3WX;3WX;761CC6D920;761CC6D920;verd;correct;NA;NA;65;NA;NA;NA;42.52;202.2;NA;NA;NA;NA;NA;si;no;no;NA
1456;GX31865;IND1359;NA;captura;2016;mascle;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_23;23;1;poll;PVC3X0;3X0;761C828667;761C828667;vermell;correct;NA;NA;97;NA;NA;NA;39.4;161.1;NA;NA;NA;NA;NA;si;no;no;NA
141;G7107;IND0136;NA;captura;2015;NA;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_20;20;1;poll;PVC369;369;76192F0A92;76192F0A92;vermell;correct;NA;NA;NA;NA;NA;NA;44.06;212;NA;NA;NA;NA;NA;si;no;no;NA
1457;GX31864;IND1360;NA;captura;2016;femella;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_22;22;1;poll;PVC3X1;3X1;761C8A2199;761C8A2199;vermell;correct;NA;NA;104;NA;NA;NA;44.64;204.2;NA;NA;NA;NA;NA;si;no;no;NA
1458;GX31866;IND1361;NA;captura;2016;femella;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_23;23;1;poll;PVC3X2;3X2;7619305D16;7619305D16;vermell;correct;NA;NA;106;NA;NA;NA;40.32;190.7;NA;NA;NA;NA;NA;si;no;no;NA
1459;G7455;IND1362;NA;captura;2016;mascle;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3X3;3X3;76192F5B3F;76192F5B3F;vermell;correct;NA;NA;51.5;NA;NA;NA;45.15;158.6;NA;NA;NA;NA;NA;si;no;no;NA
1460;G7455;IND1362;NA;recaptura;2016;mascle;2016;14/06/2016;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3X3;3X3;76192F5B3F;76192F5B3F;vermell;correct;NA;NA;82;NA;NA;NA;46.77;182.6;NA;NA;NA;NA;NA;no;no;no;NA
1461;G7457;IND1363;NA;captura;2016;mascle;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3X4;3X4;761C92A3AE;761C92A3AE;vermell;correct;NA;NA;54;NA;NA;NA;44.52;181;NA;NA;NA;NA;NA;si;no;no;NA
1462;G7457;IND1363;NA;recaptura;2016;mascle;2016;14/06/2016;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3X4;3X4;761C92A3AE;761C92A3AE;vermell;correct;NA;NA;88.5;NA;NA;NA;46.42;190.1;NA;NA;NA;NA;NA;no;no;no;NA
1463;G7457;IND1363;NA;recaptura;2016;mascle;2016;17/06/2016;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3X4;3X4;761C92A3AE;761C92A3AE;vermell;correct;NA;NA;NA;NA;NA;NA;NA;205;NA;NA;NA;NA;NA;si;si;no;NA
1464;G7458;IND1364;NA;captura;2016;mascle;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3X5;3X5;761C87D2E9;761C87D2E9;vermell;correct;NA;NA;43;NA;NA;NA;44.11;167.4;NA;NA;NA;NA;NA;si;no;no;NA
1465;G7458;IND1364;NA;recaptura;2016;mascle;2016;14/06/2016;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3X5;3X5;761C87D2E9;761C87D2E9;vermell;correct;NA;NA;79;NA;NA;NA;46.58;204.4;NA;NA;NA;NA;NA;si;no;no;NA
1466;G7456;IND1365;NA;captura;2016;femella;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3X6;3X6;76192FC0FF;76192FC0FF;vermell;correct;NA;NA;57;NA;NA;NA;44.78;172.6;NA;NA;NA;NA;NA;si;no;no;NA
1467;G7456;IND1365;NA;recaptura;2016;femella;2016;14/06/2016;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3X6;3X6;76192FC0FF;76192FC0FF;vermell;correct;NA;NA;93;NA;NA;NA;44.83;192.5;NA;NA;NA;NA;NA;no;no;no;NA
1468;G7459;IND1366;NA;captura;2016;femella;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3X7;3X7;NA487;NA487;vermell;correct;NA;NA;55;NA;NA;NA;43.45;173.5;NA;NA;NA;NA;NA;si;no;no;NA
1469;G7459;IND1366;NA;recaptura;2016;femella;2016;14/06/2016;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3X7;3X7;NA487;NA487;vermell;correct;NA;NA;88;NA;NA;NA;43.1;187.7;NA;NA;NA;NA;NA;si;no;no;NA
1470;G7236;IND1367;NA;captura;2016;mascle;2016;08/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_1;1;1;poll;PVC3X8;3X8;761C8297E8;761C8297E8;vermell;correct;NA;NA;35;NA;NA;NA;44.11;78.4;NA;NA;NA;NA;NA;si;no;no;NA
1471;G7234;IND1368;NA;captura;2016;femella;2016;08/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_1;1;1;poll;PVC3X9;3X9;70523FBB9A;70523FBB9A;negre;correct;NA;NA;34;NA;NA;NA;41.98;168.7;NA;NA;NA;NA;NA;si;no;no;NA
1472;GX31867;IND1369;NA;captura;2016;mascle;2016;15/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_1;1;1;poll;PVC3XA;3XA;76193C808A;76193C808A;negre;correct;NA;NA;69;NA;NA;NA;44.56;193.1;NA;NA;NA;NA;NA;si;no;no;NA
142;G7401;IND0137;NA;captura;2015;NA;2015;17/06/2015;Bellmunt20;captura_poll;CaixaNiu;Bellmunt20;NA;29;1.5;poll;PVC371;371;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;43.65;206;NA;NA;NA;NA;NA;si;no;no;NA
1473;G7235;IND1370;NA;captura;2016;mascle;2016;08/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_1;1;1;poll;PVC3XC;3XC;705240A420;705240A420;negre;correct;NA;NA;36;NA;NA;NA;42.32;182.1;NA;NA;NA;NA;NA;si;no;no;NA
1474;G7229;IND1371;NA;captura;2016;mascle;2016;08/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_31;31;1;poll;PVC3XF;3XF;7052411AA0;7052411AA0;negre;correct;NA;NA;43;NA;NA;NA;42.86;186.4;NA;NA;NA;NA;NA;si;no;no;NA
1475;G7230;IND1372;NA;captura;2016;mascle;2016;08/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_31;31;1;poll;PVC3XH;3XH;705240F01A;705240F01A;negre;correct;NA;NA;30;NA;NA;NA;39.23;135.1;NA;NA;NA;NA;NA;si;no;no;NA
1476;G7231;IND1373;NA;captura;2016;femella;2016;08/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_31;31;1;poll;PVC3XJ;3XJ;705240FAAF;705240FAAF;negre;correct;NA;NA;40;NA;NA;NA;41.56;174.3;NA;NA;NA;NA;NA;si;no;no;NA
1477;G7233;IND1374;NA;captura;2016;mascle;2016;08/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_31;31;1;poll;PVC3XL;3XL;705240D25A;705240D25A;negre;correct;NA;NA;36;NA;NA;NA;41.4;156.3;NA;NA;NA;NA;NA;si;no;no;NA
1478;G7232;IND1375;NA;captura;2016;mascle;2016;08/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_31;31;1;poll;PVC3XM;3XM;70523F7E18;70523F7E18;negre;correct;NA;NA;44;NA;NA;NA;43.55;181.9;NA;NA;NA;NA;NA;si;no;no;NA
1479;GX31873;IND1376;NA;captura;2016;femella;2016;15/06/2016;Ivars;captura_poll;CaixaNiu;Ivars;IV_6;6;1;poll;PVC3XN;3XN;761CC70B3B;761CC70B3B;verd;correct;NA;NA;42;NA;NA;NA;38.08;170.2;NA;NA;NA;NA;NA;si;no;no;NA
1480;GX31869;IND1377;NA;captura;2016;femella;2016;15/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_37;37;1;poll;PVC3XP;3XP;76193C5C1F;76193C5C1F;negre;correct;NA;NA;77;NA;NA;NA;44.32;175.4;NA;NA;NA;NA;NA;si;no;no;NA
1481;GX31868;IND1378;NA;captura;2016;mascle;2016;15/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_37;37;1;poll;PVC3XR;3XR;76193C91A5;76193C91A5;negre;correct;NA;NA;72;NA;NA;NA;45.26;200.4;NA;NA;NA;NA;NA;si;no;no;NA
1482;GX31871;IND1379;NA;captura;2016;mascle;2016;15/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_37;37;1;poll;PVC3XT;3XT;76193C41D3;76193C41D3;negre;correct;NA;NA;75;NA;NA;NA;45.44;178.3;NA;NA;NA;NA;NA;si;no;no;NA
143;G7406;IND0138;NA;captura;2015;mascle;2015;17/06/2015;Bellmunt21;captura_poll;CaixaNiu;Bellmunt21;NA;30;1.6;poll;PVC372;372;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;45.53;200;NA;NA;NA;NA;NA;si;no;no;NA
1483;GX31870;IND1380;NA;captura;2016;femella;2016;15/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_37;37;1;poll;PVC3XU;3XU;76193CAE78;76193CAE78;negre;correct;NA;NA;61;NA;NA;NA;42.03;152.4;NA;NA;NA;NA;NA;si;no;no;NA
1484;GX31872;IND1381;NA;captura;2016;mascle;2016;15/06/2016;TossalFonta;captura_poll;CaixaNiu;TossalFonta;TF_37;37;1;poll;PVC3XV;3XV;76193C6E10;76193C6E10;negre;correct;NA;NA;78;NA;NA;NA;45.03;186.8;NA;NA;NA;NA;NA;si;no;no;NA
1485;G7486;IND1382;NA;captura;2016;NA;2016;07/06/2016;Ivars;captura_poll;CaixaNiu;Ivars;IV_3;3;1;poll;PVC3XW;3XW;761CC71243;761CC71243;verd;correct;NA;NA;44;NA;NA;NA;34.79;137.8;NA;NA;NA;NA;NA;si;no;no;NA
1486;G7488;IND1383;NA;captura;2016;femella;2016;07/06/2016;Ivars;captura_poll;CaixaNiu;Ivars;IV_3;3;1;poll;PVC3XX;3XX;761CC69EA1;761CC69EA1;verd;correct;NA;NA;43;NA;NA;NA;32.72;128.2;NA;NA;NA;NA;NA;si;no;no;NA
1487;RX02883;IND1384;NA;captura;2016;mascle;2016;05/07/2016;Biscarri;captura_poll;CaixaNiu;Biscarri;BI_34;34;1;poll;PVC40A;40A;76193C350F;76193C350F;negre;correct;NA;NA;113;NA;NA;NA;45.7;222.1;NA;NA;NA;NA;NA;si;no;no;NA
1488;RX02881;IND1385;NA;captura;2016;mascle;2016;05/07/2016;Biscarri;captura_poll;CaixaNiu;Biscarri;BI_36;36;1;poll;PVC40C;40C;7052409D41;7052409D41;negre;correct;NA;NA;82;NA;NA;NA;44.17;212.5;NA;NA;NA;NA;NA;si;no;no;NA
1489;RX02882;IND1386;NA;captura;2016;femella;2016;05/07/2016;Biscarri;captura_poll;CaixaNiu;Biscarri;BI_36;36;1;poll;PVC40F;40F;76193C4C1E;76193C4C1E;negre;correct;NA;NA;102;NA;NA;NA;43.62;205.5;NA;NA;NA;NA;NA;si;no;no;NA
1490;RX02880;IND1387;NA;captura;2016;femella;2016;05/07/2016;Biscarri;captura_poll;CaixaNiu;Biscarri;BI_36;36;1;poll;PVC40H;40H;761CC6FF35;761CC6FF35;verd;correct;NA;NA;105;NA;NA;NA;43.13;194.1;NA;NA;NA;NA;NA;si;no;no;NA
1491;RX05801;IND1388;NA;captura;NA;mascle;2019;23/05/2019;RocaGuilla;captura_adult;ObturarCaixaNiu;RocaGuilla;RG_15;15;adult;adult;PVC40J;40J;761C8D001B;761C8D001B;vermell;correct;239;NA;181.5;131.5;40.7;17.87;45.16;223.9;NA;NA;NA;NA;NA;si;no;no;NA
3494;RX05801;IND1388;NA;recaptura;NA;mascle;2022;15/06/2022;RocaGuilla;recaptura_adult;ObturarCaixaNiu;RocaGuilla;RG_15;15;8;adult;PVC4OJ;4OJ;no;NA;NA;NA;232;NA;171;127;38.37;17.55;44.36;221.2;NA;NA;NA;NA;NA;si;no;2217;NA
1492;RX05803;IND1389;NA;captura;NA;NA;2019;23/05/2019;Palmero;captura_adult;ObturarCaixaNiu;Palmero;PA_1;1;adult;adult;PVC40L;40L;761C9317A1;761C9317A1;vermell;correct;229.5;NA;179;133;36.77;16.26;43.72;224.7;NA;NA;NA;NA;NA;si;no;no;NA
1493;RX05803;IND1389;NA;recaptura;NA;NA;2019;29/05/2019;Palmero;recaptura_adult;ObturarCaixaNiu;Palmero;PA_1;1;adult;adult;PVC40L;40L;761C9317A1;761C9317A1;NA;correct;231;NA;175;131;36.25;15.07;44.17;230.3;NA;NA;NA;NA;NA;si;no;no;NA
6094;RX05803;IND1389;certain;recaptura;NA;NA;2023;08/06/2023;RocaGuilla;recaptura_adult;CaixaNiu;RocaGuilla;RG_5;5;adult;adult;PVC40L;40L;76353A31BE;NA;verd;NA;225;NA;169;130.5;37.49;15.35;44.07;220;NA;NA;NA;NA;NA;si;no;410;no
144;G7404;IND0139;NA;captura;2015;NA;2015;17/06/2015;Bellmunt21;captura_poll;CaixaNiu;Bellmunt21;NA;30;1.6;poll;PVC373;373;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;46.29;188;NA;NA;NA;NA;NA;si;no;no;NA
1494;RX05802;IND1390;NA;captura;NA;mascle;2019;23/05/2019;PlaRoquis;captura_adult;ObturarCaixaNiu;PlaRoquis;PR_25;25;adult;adult;PVC40M;40M;7622F7DE6E;7622F7DE6E;vermell;correct;240;NA;186;131;42;16.61;44.67;238;NA;NA;NA;NA;NA;si;no;no;NA
1495;RX05807;IND1391;NA;captura;NA;NA;2019;23/05/2019;OsBalaguer;captura_adult;ObturarCaixaNiu;OsBalaguer;OB_22;22;adult;adult;PVC40N;40N;76227E96B9;guessed;vermell;uncertain;229;NA;177;122;37.23;15.93;43.65;210.4;NA;NA;NA;NA;NA;si;no;no;NA
1496;RX05808;IND1392;NA;captura;NA;NA;2019;23/05/2019;Ivars;captura_adult;ObturarCaixaNiu;Ivars;IV_19;19;adult;adult;PVC40P;40P;7622FC7EBA;7622FC7EBA;negre;correct;225;NA;174.5;124.5;37.64;15.72;43.72;206.1;NA;NA;NA;NA;NA;si;no;no;NA
1497;RX05805;IND1393;NA;captura;NA;femella;2019;23/05/2019;Palmero;captura_adult;ObturarCaixaNiu;Palmero;PA_6;6;adult;adult;PVC40R;40R;7622F82780;7622F82780;vermell;correct;232;NA;178.5;130;37.92;15.81;45.5;213.5;NA;NA;NA;NA;NA;si;no;no;NA
1498;RX05806;IND1394;NA;captura;NA;NA;2019;23/05/2019;TossalRodo;captura_adult;ObturarCaixaNiu;TossalRodo;TR_16;16;adult;adult;PVC40T;40T;761C91ED66;761C91ED66;vermell;correct;226;NA;173;122;36.64;16.25;44.33;230;NA;NA;NA;NA;NA;si;no;no;NA
1499;RX05804;IND1395;NA;captura;NA;femella;2019;23/05/2019;PlaRoquis;captura_adult;ObturarCaixaNiu;PlaRoquis;PR_25;25;adult;adult;PVC40U;40U;76227E006A;76227E006A;vermell;correct;229;NA;177.5;127;43.6;16.1;44;223.4;NA;NA;NA;NA;NA;si;no;no;NA
1500;G31290;IND1396;NA;captura;2017;femella;2017;30/05/2017;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_5;5;1;poll;PVC40V;40V;76192FBB70;76192FBB70;vermell;correct;NA;NA;NA;NA;NA;NA;43.1;201;NA;NA;NA;NA;NA;si;no;no;NA
1501;G31289;IND1397;NA;captura;2017;NA;2017;30/05/2017;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_5;5;1;poll;PVC40W;40W;761C8DE7DF;761C8DE7DF;vermell;correct;NA;NA;NA;NA;NA;NA;35.3;100.6;NA;NA;NA;NA;NA;no;no;no;NA
1502;G31288;IND1398;NA;captura;2017;femella;2017;30/05/2017;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_5;5;1;poll;PVC40X;40X;761C932904;761C932904;vermell;correct;NA;NA;NA;NA;NA;NA;41.78;206.9;NA;NA;NA;NA;NA;si;no;no;NA
6462;G31288;IND1398;certain;recaptura;NA;NA;2023;08/06/2023;ValldelsPous;recaptura_adult;CaixaNiu;ValldelsPous;VP_36;36;adult;adult;PVC40X;40X;7635394593;NA;verd;NA;224;NA;NA;NA;NA;NA;42.22;198.3;NA;NA;NA;NA;NA;si;no;no;no
6463;G31288;IND1398;certain;recaptura;NA;NA;2023;08/06/2023;ValldelsPous;recaptura_adult;CaixaNiu;ValldelsPous;VP_36;36;adult;adult;PVC40X;40X;7635394593;NA;verd;NA;222;NA;NA;NA;NA;NA;42.75;211;NA;NA;NA;NA;NA;si;no;no;no
1503;G7202;IND1399;NA;captura;2016;mascle;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_17;17;1;poll;PVC41A;41A;761C9399A1;761C9399A1;vermell;correct;NA;NA;99;NA;NA;NA;43.19;222.5;NA;NA;NA;NA;NA;si;no;no;NA
14;G31444;IND0014;NA;captura;2014;NA;2014;17/06/2014;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_2;2;1;poll;PVC213;213;no;NA;NA;NA;94;NA;NA;NA;NA;NA;41.68;152;NA;NA;NA;NA;NA;si;no;no;NA
145;G7405;IND0140;NA;captura;2015;NA;2015;17/06/2015;Bellmunt21;captura_poll;CaixaNiu;Bellmunt21;NA;30;1.6;poll;PVC374;374;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.7;188;NA;NA;NA;NA;NA;si;no;no;NA
1504;G7201;IND1400;NA;captura;2016;mascle;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_17;17;1;poll;PVC41C;41C;761C88A1E8;761C88A1E8;vermell;correct;NA;NA;90;NA;NA;NA;42.12;200.5;NA;NA;NA;NA;NA;si;no;no;NA
1505;GX31851;IND1401;NA;captura;2016;NA;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_20;20;1;poll;PVC41F;41F;NA;NA;vermell;correct;NA;NA;127;NA;NA;NA;44.61;203.4;NA;NA;NA;NA;NA;si;no;no;NA
1506;GX31853;IND1402;NA;captura;2016;mascle;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_20;20;1;poll;PVC41H;41H;761C933B03;761C933B03;vermell;correct;NA;NA;119;NA;NA;NA;45.41;184.2;NA;NA;NA;NA;NA;si;no;no;NA
1507;GX31852;IND1403;NA;captura;2016;femella;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_20;20;1;poll;PVC41J;41J;761C8D4128;761C8D4128;vermell;correct;NA;NA;114;NA;NA;NA;43;199.1;NA;NA;NA;NA;NA;si;no;no;NA
1508;GX31854;IND1404;NA;captura;2016;femella;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_20;20;1;poll;PVC41L;41L;761C933EE3;761C933EE3;vermell;correct;NA;NA;123;NA;NA;NA;45.68;184.2;NA;NA;NA;NA;NA;si;no;no;NA
1509;GX31855;IND1405;NA;captura;2016;femella;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_20;20;1;poll;PVC41M;41M;76192E9CCA;76192E9CCA;vermell;correct;NA;NA;121;NA;NA;NA;44.32;193.6;NA;NA;NA;NA;NA;si;no;no;NA
1510;GX31856;IND1406;NA;captura;2016;femella;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_20;20;1;poll;PVC41N;41N;761C8DFCFB;761C8DFCFB;vermell;correct;NA;NA;118;NA;NA;NA;43.16;192.1;NA;NA;NA;NA;NA;si;no;no;NA
1511;GX31857;IND1407;NA;captura;2016;femella;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_21;21;1;poll;PVC41P;41P;76193021BD;76193021BD;vermell;correct;NA;NA;85;NA;NA;NA;45.71;198;NA;NA;NA;NA;NA;si;no;no;NA
1512;GX31858;IND1408;NA;captura;2016;mascle;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_21;21;1;poll;PVC41R;41R;76193061C3;76193061C3;vermell;correct;NA;NA;91;NA;NA;NA;46.34;219.6;NA;NA;NA;NA;NA;si;no;no;NA
1513;GX31859;IND1409;NA;captura;2016;femella;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_21;21;1;poll;PVC41T;41T;761C92F2F2;761C92F2F2;vermell;correct;NA;NA;80;NA;NA;NA;43.2;209.2;NA;NA;NA;NA;NA;si;no;no;NA
146;G7408;IND0141;NA;captura;2015;NA;2015;17/06/2015;Bellmunt22;captura_poll;CaixaNiu;Bellmunt22;NA;33;1.6;poll;PVC375;375;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.2;216;NA;NA;NA;NA;NA;si;no;no;NA
1514;GX31860;IND1410;NA;captura;2016;femella;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_21;21;1;poll;PVC41U;41U;761C892A3D;761C892A3D;vermell;correct;NA;NA;97;NA;NA;NA;44.86;208.3;NA;NA;NA;NA;NA;si;no;no;NA
1515;GX31862;IND1411;NA;captura;2016;NA;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_22;22;1;poll;PVC41V;41V;NA270;NA270;vermell;correct;NA;NA;104;NA;NA;NA;43.81;215.7;NA;NA;NA;NA;NA;si;no;no;NA
1516;GX31861;IND1412;NA;captura;2016;mascle;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_22;22;1;poll;PVC41W;41W;761C8C6932;761C8C6932;vermell;correct;NA;NA;100;NA;NA;NA;45.09;216.2;NA;NA;NA;NA;NA;si;no;no;NA
1517;GX31863;IND1413;NA;captura;2016;mascle;2016;14/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_22;22;1;poll;PVC41X;41X;76192EBD08;76192EBD08;vermell;correct;NA;NA;117;NA;NA;NA;47.58;238.4;NA;NA;NA;NA;NA;si;no;no;NA
1518;sense_1;IND1414;NA;captura;NA;mascle;2016;17/06/2016;Ivars;captura_adult;CaixaNiu;Ivars;IV_21;21;4;adult;PVC42A;42A;761CC709C2;761CC709C2;verd;correct;232;NA;173;134;39.75;13.29;48.3;220;NA;NA;NA;NA;NA;si;no;no;NA
1519;sense_2;IND1415;NA;captura;NA;NA;2016;17/06/2016;Ivars;captura_adult;CaixaNiu;Ivars;IV_21;21;4;adult;PVC42C;42C;761CC721B5;761CC721B5;verd;correct;234;NA;179;133;39.43;13.75;46.6;230;NA;NA;NA;NA;NA;si;no;no;NA
1520;GX31844;IND1416;NA;captura;2017;femella;2017;07/06/2017;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_21;21;1;poll;PVC42F;42F;761CC6F113;761CC6F113;verd;correct;NA;NA;NA;NA;NA;NA;43.37;202.3;NA;NA;NA;NA;NA;si;no;no;NA
1521;GX31842;IND1417;NA;captura;2017;femella;2017;07/06/2017;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_21;21;1;poll;PVC42H;42H;761CC6AD08;761CC6AD08;verd;correct;NA;NA;NA;NA;NA;NA;40.44;195.4;NA;NA;NA;NA;NA;si;no;no;NA
1522;GX31843;IND1418;NA;captura;2017;mascle;2017;07/06/2017;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_21;21;1;poll;PVC42J;42J;761CC6FC95;761CC6FC95;verd;correct;NA;NA;NA;NA;NA;NA;43.99;200.2;NA;NA;NA;NA;NA;si;no;no;NA
